"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(42, 20, 8)",1,2001
"(42, 20, 9)",1,2057
"(42, 20, 10)",1,2113
"(42, 21, 1)",1,602
"(42, 21, 2)",1,658
"(42, 21, 3)",1,714
"(42, 21, 4)",1,770
"(42, 21, 5)",1,826
"(42, 21, 6)",1,882
"(42, 21, 7)",1,938
"(42, 21, 8)",1,994
"(42, 21, 9)",1,1050
"(42, 21, 10)",1,1106
"(42, 22, 1)",0,0
"(42, 22, 2)",0,0
"(42, 22, 3)",0,0
"(42, 22, 4)",0,0
"(42, 22, 5)",0,0
"(42, 22, 6)",0,0
"(42, 22, 7)",0,0
"(42, 22, 8)",0,0
"(42, 22, 9)",0,0
"(42, 22, 10)",0,0
"(42, 23, 1)",1,1162
"(42, 23, 2)",1,1218
"(42, 23, 3)",1,1274
"(42, 23, 4)",1,1330
"(42, 23, 5)",1,1386
"(42, 23, 6)",1,1442
"(42, 23, 7)",1,1498
"(42, 23, 8)",1,1554
"(42, 23, 9)",0,0
"(42, 23, 10)",0,0
"(42, 24, 1)",1,42
"(42, 24, 2)",1,98
"(42, 24, 3)",1,154
"(42, 24, 4)",1,210
"(42, 24, 5)",1,266
"(42, 24, 6)",1,322
"(42, 24, 7)",1,378
"(42, 24, 8)",1,434
"(42, 24, 9)",1,490
"(42, 24, 10)",1,546
"(43, 1, 1)",1,8438
"(43, 1, 2)",1,8494
"(43, 1, 3)",1,8550
"(43, 1, 4)",1,8606
"(43, 1, 5)",1,8662
"(43, 1, 6)",1,8718
"(43, 1, 7)",1,8774
"(43, 1, 8)",1,8830
"(43, 1, 9)",1,8886
"(43, 1, 10)",1,8942
"(43, 2, 1)",0,0
"(43, 2, 2)",0,0
"(43, 2, 3)",0,0
"(43, 2, 4)",0,0
"(43, 2, 5)",0,0
"(43, 2, 6)",0,0
"(43, 2, 7)",0,0
"(43, 2, 8)",0,0
"(43, 2, 9)",0,0
"(43, 2, 10)",0,0
"(43, 3, 1)",1,8998
"(43, 3, 2)",1,9054
"(43, 3, 3)",1,9110
"(43, 3, 4)",1,9166
"(43, 3, 5)",1,9222
"(43, 3, 6)",1,9278
"(43, 3, 7)",1,9334
"(43, 3, 8)",1,9390
"(43, 3, 9)",0,0
"(43, 3, 10)",0,0
"(43, 4, 1)",1,7878
"(43, 4, 2)",1,7934
"(43, 4, 3)",1,7990
"(43, 4, 4)",1,8046
"(43, 4, 5)",1,8102
"(43, 4, 6)",1,8158
"(43, 4, 7)",1,8214
"(43, 4, 8)",1,8270
"(43, 4, 9)",1,8326
"(43, 4, 10)",1,8382
"(43, 5, 1)",1,6871
"(43, 5, 2)",1,6927
"(43, 5, 3)",1,6983
"(43, 5, 4)",1,7039
"(43, 5, 5)",1,7095
"(43, 5, 6)",1,7151
"(43, 5, 7)",1,7207
"(43, 5, 8)",1,7263
"(43, 5, 9)",1,7319
"(43, 5, 10)",1,7375
"(43, 6, 1)",0,0
"(43, 6, 2)",0,0
"(43, 6, 3)",0,0
"(43, 6, 4)",0,0
"(43, 6, 5)",0,0
"(43, 6, 6)",0,0
"(43, 6, 7)",0,0
"(43, 6, 8)",0,0
"(43, 6, 9)",0,0
"(43, 6, 10)",0,0
"(43, 7, 1)",1,7431
"(43, 7, 2)",1,7487
"(43, 7, 3)",1,7543
"(43, 7, 4)",1,7599
"(43, 7, 5)",1,7655
"(43, 7, 6)",1,7711
"(43, 7, 7)",1,7767
"(43, 7, 8)",1,7823
"(43, 7, 9)",0,0
"(43, 7, 10)",0,0
"(43, 8, 1)",1,6311
"(43, 8, 2)",1,6367
"(43, 8, 3)",1,6423
"(43, 8, 4)",1,6479
"(43, 8, 5)",1,6535
"(43, 8, 6)",1,6591
"(43, 8, 7)",1,6647
"(43, 8, 8)",1,6703
"(43, 8, 9)",1,6759
"(43, 8, 10)",1,6815
"(43, 9, 1)",1,5304
"(43, 9, 2)",1,5360
"(43, 9, 3)",1,5416
"(43, 9, 4)",1,5472
"(43, 9, 5)",1,5528
"(43, 9, 6)",1,5584
"(43, 9, 7)",1,5640
"(43, 9, 8)",1,5696
"(43, 9, 9)",1,5752
"(43, 9, 10)",1,5808
"(43, 10, 1)",0,0
"(43, 10, 2)",0,0
"(43, 10, 3)",0,0
"(43, 10, 4)",0,0
"(43, 10, 5)",0,0
"(43, 10, 6)",0,0
"(43, 10, 7)",0,0
"(43, 10, 8)",0,0
"(43, 10, 9)",0,0
"(43, 10, 10)",0,0
"(43, 11, 1)",1,5864
"(43, 11, 2)",1,5920
"(43, 11, 3)",1,5976
"(43, 11, 4)",1,6032
"(43, 11, 5)",1,6088
"(43, 11, 6)",1,6144
"(43, 11, 7)",1,6200
"(43, 11, 8)",1,6256
"(43, 11, 9)",0,0
"(43, 11, 10)",0,0
"(43, 12, 1)",1,4744
"(43, 12, 2)",1,4800
"(43, 12, 3)",1,4856
"(43, 12, 4)",1,4912
"(43, 12, 5)",1,4968
"(43, 12, 6)",1,5024
"(43, 12, 7)",1,5080
"(43, 12, 8)",1,5136
"(43, 12, 9)",1,5192
"(43, 12, 10)",1,5248
"(43, 13, 1)",1,3737
"(43, 13, 2)",1,3793
"(43, 13, 3)",1,3849
"(43, 13, 4)",1,3905
"(43, 13, 5)",1,3961
"(43, 13, 6)",1,4017
"(43, 13, 7)",1,4073
"(43, 13, 8)",1,4129
"(43, 13, 9)",1,4185
"(43, 13, 10)",1,4241
"(43, 14, 1)",0,0
"(43, 14, 2)",0,0
"(43, 14, 3)",0,0
"(43, 14, 4)",0,0
"(43, 14, 5)",0,0
"(43, 14, 6)",0,0
"(43, 14, 7)",0,0
"(43, 14, 8)",0,0
"(43, 14, 9)",0,0
"(43, 14, 10)",0,0
"(43, 15, 1)",1,4297
"(43, 15, 2)",1,4353
"(43, 15, 3)",1,4409
"(43, 15, 4)",1,4465
"(43, 15, 5)",1,4521
"(43, 15, 6)",1,4577
"(43, 15, 7)",1,4633
"(43, 15, 8)",1,4689
"(43, 15, 9)",0,0
"(43, 15, 10)",0,0
"(43, 16, 1)",1,3177
"(43, 16, 2)",1,3233
"(43, 16, 3)",1,3289
"(43, 16, 4)",1,3345
"(43, 16, 5)",1,3401
"(43, 16, 6)",1,3457
"(43, 16, 7)",1,3513
"(43, 16, 8)",1,3569
"(43, 16, 9)",1,3625
"(43, 16, 10)",1,3681
"(43, 17, 1)",1,2170
"(43, 17, 2)",1,2226
"(43, 17, 3)",1,2282
"(43, 17, 4)",1,2338
"(43, 17, 5)",1,2394
"(43, 17, 6)",1,2450
"(43, 17, 7)",1,2506
"(43, 17, 8)",1,2562
"(43, 17, 9)",1,2618
"(43, 17, 10)",1,2674
"(43, 18, 1)",0,0
"(43, 18, 2)",0,0
"(43, 18, 3)",0,0
"(43, 18, 4)",0,0
"(43, 18, 5)",0,0
"(43, 18, 6)",0,0
"(43, 18, 7)",0,0
"(43, 18, 8)",0,0
"(43, 18, 9)",0,0
"(43, 18, 10)",0,0
"(43, 19, 1)",1,2730
"(43, 19, 2)",1,2786
"(43, 19, 3)",1,2842
"(43, 19, 4)",1,2898
"(43, 19, 5)",1,2954
"(43, 19, 6)",1,3010
"(43, 19, 7)",1,3066
"(43, 19, 8)",1,3122
"(43, 19, 9)",0,0
"(43, 19, 10)",0,0
"(43, 20, 1)",1,1610
"(43, 20, 2)",1,1666
"(43, 20, 3)",1,1722
"(43, 20, 4)",1,1778
"(43, 20, 5)",1,1834
"(43, 20, 6)",1,1890
"(43, 20, 7)",1,1946
"(43, 20, 8)",1,2002
"(43, 20, 9)",1,2058
"(43, 20, 10)",1,2114
"(43, 21, 1)",1,603
"(43, 21, 2)",1,659
"(43, 21, 3)",1,715
"(43, 21, 4)",1,771
"(43, 21, 5)",1,827
"(43, 21, 6)",1,883
"(43, 21, 7)",1,939
"(43, 21, 8)",1,995
"(43, 21, 9)",1,1051
"(43, 21, 10)",1,1107
"(43, 22, 1)",0,0
"(43, 22, 2)",0,0
"(43, 22, 3)",0,0
"(43, 22, 4)",0,0
"(43, 22, 5)",0,0
"(43, 22, 6)",0,0
"(43, 22, 7)",0,0
"(43, 22, 8)",0,0
"(43, 22, 9)",0,0
"(43, 22, 10)",0,0
"(43, 23, 1)",1,1163
"(43, 23, 2)",1,1219
"(43, 23, 3)",1,1275
"(43, 23, 4)",1,1331
"(43, 23, 5)",1,1387
"(43, 23, 6)",1,1443
"(43, 23, 7)",1,1499
"(43, 23, 8)",1,1555
"(43, 23, 9)",0,0
"(43, 23, 10)",0,0
"(43, 24, 1)",1,43
"(43, 24, 2)",1,99
"(43, 24, 3)",1,155
"(43, 24, 4)",1,211
"(43, 24, 5)",1,267
"(43, 24, 6)",1,323
"(43, 24, 7)",1,379
"(43, 24, 8)",1,435
"(43, 24, 9)",1,491
"(43, 24, 10)",1,547
"(44, 1, 1)",1,8439
"(44, 1, 2)",1,8495
"(44, 1, 3)",1,8551
"(44, 1, 4)",1,8607
"(44, 1, 5)",1,8663
"(44, 1, 6)",1,8719
"(44, 1, 7)",1,8775
"(44, 1, 8)",1,8831
"(44, 1, 9)",1,8887
"(44, 1, 10)",1,8943
"(44, 2, 1)",0,0
"(44, 2, 2)",0,0
"(44, 2, 3)",0,0
"(44, 2, 4)",0,0
"(44, 2, 5)",0,0
"(44, 2, 6)",0,0
"(44, 2, 7)",0,0
"(44, 2, 8)",0,0
"(44, 2, 9)",0,0
"(44, 2, 10)",0,0
"(44, 3, 1)",1,8999
"(44, 3, 2)",1,9055
"(44, 3, 3)",1,9111
"(44, 3, 4)",1,9167
"(44, 3, 5)",1,9223
"(44, 3, 6)",1,9279
"(44, 3, 7)",1,9335
"(44, 3, 8)",1,9391
"(44, 3, 9)",0,0
"(44, 3, 10)",0,0
"(44, 4, 1)",1,7879
"(44, 4, 2)",1,7935
"(44, 4, 3)",1,7991
"(44, 4, 4)",1,8047
"(44, 4, 5)",1,8103
"(44, 4, 6)",1,8159
"(44, 4, 7)",1,8215
"(44, 4, 8)",1,8271
"(44, 4, 9)",1,8327
"(44, 4, 10)",1,8383
"(44, 5, 1)",1,6872
"(44, 5, 2)",1,6928
"(44, 5, 3)",1,6984
"(44, 5, 4)",1,7040
"(44, 5, 5)",1,7096
"(44, 5, 6)",1,7152
"(44, 5, 7)",1,7208
"(44, 5, 8)",1,7264
"(44, 5, 9)",1,7320
"(44, 5, 10)",1,7376
"(44, 6, 1)",0,0
"(44, 6, 2)",0,0
"(44, 6, 3)",0,0
"(44, 6, 4)",0,0
"(44, 6, 5)",0,0
"(44, 6, 6)",0,0
"(44, 6, 7)",0,0
"(44, 6, 8)",0,0
"(44, 6, 9)",0,0
"(44, 6, 10)",0,0
"(44, 7, 1)",1,7432
"(44, 7, 2)",1,7488
"(44, 7, 3)",1,7544
"(44, 7, 4)",1,7600
"(44, 7, 5)",1,7656
"(44, 7, 6)",1,7712
"(44, 7, 7)",1,7768
"(44, 7, 8)",1,7824
"(44, 7, 9)",0,0
"(44, 7, 10)",0,0
"(44, 8, 1)",1,6312
"(44, 8, 2)",1,6368
"(44, 8, 3)",1,6424
"(44, 8, 4)",1,6480
"(44, 8, 5)",1,6536
"(44, 8, 6)",1,6592
"(44, 8, 7)",1,6648
"(44, 8, 8)",1,6704
"(44, 8, 9)",1,6760
"(44, 8, 10)",1,6816
"(44, 9, 1)",1,5305
"(44, 9, 2)",1,5361
"(44, 9, 3)",1,5417
"(44, 9, 4)",1,5473
"(44, 9, 5)",1,5529
"(44, 9, 6)",1,5585
"(44, 9, 7)",1,5641
"(44, 9, 8)",1,5697
"(44, 9, 9)",1,5753
"(44, 9, 10)",1,5809
"(44, 10, 1)",0,0
"(44, 10, 2)",0,0
"(44, 10, 3)",0,0
"(44, 10, 4)",0,0
"(44, 10, 5)",0,0
"(44, 10, 6)",0,0
"(44, 10, 7)",0,0
"(44, 10, 8)",0,0
"(44, 10, 9)",0,0
"(44, 10, 10)",0,0
"(44, 11, 1)",1,5865
"(44, 11, 2)",1,5921
"(44, 11, 3)",1,5977
"(44, 11, 4)",1,6033
"(44, 11, 5)",1,6089
"(44, 11, 6)",1,6145
"(44, 11, 7)",1,6201
"(44, 11, 8)",1,6257
"(44, 11, 9)",0,0
"(44, 11, 10)",0,0
"(44, 12, 1)",1,4745
"(44, 12, 2)",1,4801
"(44, 12, 3)",1,4857
"(44, 12, 4)",1,4913
"(44, 12, 5)",1,4969
"(44, 12, 6)",1,5025
"(44, 12, 7)",1,5081
"(44, 12, 8)",1,5137
"(44, 12, 9)",1,5193
"(44, 12, 10)",1,5249
"(44, 13, 1)",1,3738
"(44, 13, 2)",1,3794
"(44, 13, 3)",1,3850
"(44, 13, 4)",1,3906
"(44, 13, 5)",1,3962
"(44, 13, 6)",1,4018
"(44, 13, 7)",1,4074
"(44, 13, 8)",1,4130
"(44, 13, 9)",1,4186
"(44, 13, 10)",1,4242
"(44, 14, 1)",0,0
"(44, 14, 2)",0,0
"(44, 14, 3)",0,0
"(44, 14, 4)",0,0
"(44, 14, 5)",0,0
"(44, 14, 6)",0,0
"(44, 14, 7)",0,0
"(44, 14, 8)",0,0
"(44, 14, 9)",0,0
"(44, 14, 10)",0,0
"(44, 15, 1)",1,4298
"(44, 15, 2)",1,4354
"(44, 15, 3)",1,4410
"(44, 15, 4)",1,4466
"(44, 15, 5)",1,4522
"(44, 15, 6)",1,4578
"(44, 15, 7)",1,4634
"(44, 15, 8)",1,4690
"(44, 15, 9)",0,0
"(44, 15, 10)",0,0
"(44, 16, 1)",1,3178
"(44, 16, 2)",1,3234
"(44, 16, 3)",1,3290
"(44, 16, 4)",1,3346
"(44, 16, 5)",1,3402
"(44, 16, 6)",1,3458
"(44, 16, 7)",1,3514
"(44, 16, 8)",1,3570
"(44, 16, 9)",1,3626
"(44, 16, 10)",1,3682
"(44, 17, 1)",1,2171
"(44, 17, 2)",1,2227
"(44, 17, 3)",1,2283
"(44, 17, 4)",1,2339
"(44, 17, 5)",1,2395
"(44, 17, 6)",1,2451
"(44, 17, 7)",1,2507
"(44, 17, 8)",1,2563
"(44, 17, 9)",1,2619
"(44, 17, 10)",1,2675
"(44, 18, 1)",0,0
"(44, 18, 2)",0,0
"(44, 18, 3)",0,0
"(44, 18, 4)",0,0
"(44, 18, 5)",0,0
"(44, 18, 6)",0,0
"(44, 18, 7)",0,0
"(44, 18, 8)",0,0
"(44, 18, 9)",0,0
"(44, 18, 10)",0,0
"(44, 19, 1)",1,2731
"(44, 19, 2)",1,2787
"(44, 19, 3)",1,2843
"(44, 19, 4)",1,2899
"(44, 19, 5)",1,2955
"(44, 19, 6)",1,3011
"(44, 19, 7)",1,3067
"(44, 19, 8)",1,3123
"(44, 19, 9)",0,0
"(44, 19, 10)",0,0
"(44, 20, 1)",1,1611
"(44, 20, 2)",1,1667
"(44, 20, 3)",1,1723
"(44, 20, 4)",1,1779
"(44, 20, 5)",1,1835
"(44, 20, 6)",1,1891
"(44, 20, 7)",1,1947
"(44, 20, 8)",1,2003
"(44, 20, 9)",1,2059
"(44, 20, 10)",1,2115
"(44, 21, 1)",1,604
"(44, 21, 2)",1,660
"(44, 21, 3)",1,716
"(44, 21, 4)",1,772
"(44, 21, 5)",1,828
"(44, 21, 6)",1,884
"(44, 21, 7)",1,940
"(44, 21, 8)",1,996
"(44, 21, 9)",1,1052
"(44, 21, 10)",1,1108
"(44, 22, 1)",0,0
"(44, 22, 2)",0,0
"(44, 22, 3)",0,0
"(44, 22, 4)",0,0
"(44, 22, 5)",0,0
"(44, 22, 6)",0,0
"(44, 22, 7)",0,0
"(44, 22, 8)",0,0
"(44, 22, 9)",0,0
"(44, 22, 10)",0,0
"(44, 23, 1)",1,1164
"(44, 23, 2)",1,1220
"(44, 23, 3)",1,1276
"(44, 23, 4)",1,1332
"(44, 23, 5)",1,1388
"(44, 23, 6)",1,1444
"(44, 23, 7)",1,1500
"(44, 23, 8)",1,1556
"(44, 23, 9)",0,0
"(44, 23, 10)",0,0
"(44, 24, 1)",1,44
"(44, 24, 2)",1,100
"(44, 24, 3)",1,156
"(44, 24, 4)",1,212
"(44, 24, 5)",1,268
"(44, 24, 6)",1,324
"(44, 24, 7)",1,380
"(44, 24, 8)",1,436
"(44, 24, 9)",1,492
"(44, 24, 10)",1,548
"(45, 1, 1)",1,8440
"(45, 1, 2)",1,8496
"(45, 1, 3)",1,8552
"(45, 1, 4)",1,8608
"(45, 1, 5)",1,8664
"(45, 1, 6)",1,8720
"(45, 1, 7)",1,8776
"(45, 1, 8)",1,8832
"(45, 1, 9)",1,8888
"(45, 1, 10)",1,8944
"(45, 2, 1)",0,0
"(45, 2, 2)",0,0
"(45, 2, 3)",0,0
"(45, 2, 4)",0,0
"(45, 2, 5)",0,0
"(45, 2, 6)",0,0
"(45, 2, 7)",0,0
"(45, 2, 8)",0,0
"(45, 2, 9)",0,0
"(45, 2, 10)",0,0
"(45, 3, 1)",1,9000
"(45, 3, 2)",1,9056
"(45, 3, 3)",1,9112
"(45, 3, 4)",1,9168
"(45, 3, 5)",1,9224
"(45, 3, 6)",1,9280
"(45, 3, 7)",1,9336
"(45, 3, 8)",1,9392
"(45, 3, 9)",0,0
"(45, 3, 10)",0,0
"(45, 4, 1)",1,7880
"(45, 4, 2)",1,7936
"(45, 4, 3)",1,7992
"(45, 4, 4)",1,8048
"(45, 4, 5)",1,8104
"(45, 4, 6)",1,8160
"(45, 4, 7)",1,8216
"(45, 4, 8)",1,8272
"(45, 4, 9)",1,8328
"(45, 4, 10)",1,8384
"(45, 5, 1)",1,6873
"(45, 5, 2)",1,6929
"(45, 5, 3)",1,6985
"(45, 5, 4)",1,7041
"(45, 5, 5)",1,7097
"(45, 5, 6)",1,7153
"(45, 5, 7)",1,7209
"(45, 5, 8)",1,7265
"(45, 5, 9)",1,7321
"(45, 5, 10)",1,7377
"(45, 6, 1)",0,0
"(45, 6, 2)",0,0
"(45, 6, 3)",0,0
"(45, 6, 4)",0,0
"(45, 6, 5)",0,0
"(45, 6, 6)",0,0
"(45, 6, 7)",0,0
"(45, 6, 8)",0,0
"(45, 6, 9)",0,0
"(45, 6, 10)",0,0
"(45, 7, 1)",1,7433
"(45, 7, 2)",1,7489
"(45, 7, 3)",1,7545
"(45, 7, 4)",1,7601
"(45, 7, 5)",1,7657
"(45, 7, 6)",1,7713
"(45, 7, 7)",1,7769
"(45, 7, 8)",1,7825
"(45, 7, 9)",0,0
"(45, 7, 10)",0,0
"(45, 8, 1)",1,6313
"(45, 8, 2)",1,6369
"(45, 8, 3)",1,6425
"(45, 8, 4)",1,6481
"(45, 8, 5)",1,6537
"(45, 8, 6)",1,6593
"(45, 8, 7)",1,6649
"(45, 8, 8)",1,6705
"(45, 8, 9)",1,6761
"(45, 8, 10)",1,6817
"(45, 9, 1)",1,5306
"(45, 9, 2)",1,5362
"(45, 9, 3)",1,5418
"(45, 9, 4)",1,5474
"(45, 9, 5)",1,5530
"(45, 9, 6)",1,5586
"(45, 9, 7)",1,5642
"(45, 9, 8)",1,5698
"(45, 9, 9)",1,5754
"(45, 9, 10)",1,5810
"(45, 10, 1)",0,0
"(45, 10, 2)",0,0
"(45, 10, 3)",0,0
"(45, 10, 4)",0,0
"(45, 10, 5)",0,0
"(45, 10, 6)",0,0
"(45, 10, 7)",0,0
"(45, 10, 8)",0,0
"(45, 10, 9)",0,0
"(45, 10, 10)",0,0
"(45, 11, 1)",1,5866
"(45, 11, 2)",1,5922
"(45, 11, 3)",1,5978
"(45, 11, 4)",1,6034
"(45, 11, 5)",1,6090
"(45, 11, 6)",1,6146
"(45, 11, 7)",1,6202
"(45, 11, 8)",1,6258
"(45, 11, 9)",0,0
"(45, 11, 10)",0,0
"(45, 12, 1)",1,4746
"(45, 12, 2)",1,4802
"(45, 12, 3)",1,4858
"(45, 12, 4)",1,4914
"(45, 12, 5)",1,4970
"(45, 12, 6)",1,5026
"(45, 12, 7)",1,5082
"(45, 12, 8)",1,5138
"(45, 12, 9)",1,5194
"(45, 12, 10)",1,5250
"(45, 13, 1)",1,3739
"(45, 13, 2)",1,3795
"(45, 13, 3)",1,3851
"(45, 13, 4)",1,3907
"(45, 13, 5)",1,3963
"(45, 13, 6)",1,4019
"(45, 13, 7)",1,4075
"(45, 13, 8)",1,4131
"(45, 13, 9)",1,4187
"(45, 13, 10)",1,4243
"(45, 14, 1)",0,0
"(45, 14, 2)",0,0
"(45, 14, 3)",0,0
"(45, 14, 4)",0,0
"(45, 14, 5)",0,0
"(45, 14, 6)",0,0
"(45, 14, 7)",0,0
"(45, 14, 8)",0,0
"(45, 14, 9)",0,0
"(45, 14, 10)",0,0
"(45, 15, 1)",1,4299
"(45, 15, 2)",1,4355
"(45, 15, 3)",1,4411
"(45, 15, 4)",1,4467
"(45, 15, 5)",1,4523
"(45, 15, 6)",1,4579
"(45, 15, 7)",1,4635
"(45, 15, 8)",1,4691
"(45, 15, 9)",0,0
"(45, 15, 10)",0,0
"(45, 16, 1)",1,3179
"(45, 16, 2)",1,3235
"(45, 16, 3)",1,3291
"(45, 16, 4)",1,3347
"(45, 16, 5)",1,3403
"(45, 16, 6)",1,3459
"(45, 16, 7)",1,3515
"(45, 16, 8)",1,3571
"(45, 16, 9)",1,3627
"(45, 16, 10)",1,3683
"(45, 17, 1)",1,2172
"(45, 17, 2)",1,2228
"(45, 17, 3)",1,2284
"(45, 17, 4)",1,2340
"(45, 17, 5)",1,2396
"(45, 17, 6)",1,2452
"(45, 17, 7)",1,2508
"(45, 17, 8)",1,2564
"(45, 17, 9)",1,2620
"(45, 17, 10)",1,2676
"(45, 18, 1)",0,0
"(45, 18, 2)",0,0
"(45, 18, 3)",0,0
"(45, 18, 4)",0,0
"(45, 18, 5)",0,0
"(45, 18, 6)",0,0
"(45, 18, 7)",0,0
"(45, 18, 8)",0,0
"(45, 18, 9)",0,0
"(45, 18, 10)",0,0
"(45, 19, 1)",1,2732
"(45, 19, 2)",1,2788
"(45, 19, 3)",1,2844
"(45, 19, 4)",1,2900
"(45, 19, 5)",1,2956
"(45, 19, 6)",1,3012
"(45, 19, 7)",1,3068
"(45, 19, 8)",1,3124
"(45, 19, 9)",0,0
"(45, 19, 10)",0,0
"(45, 20, 1)",1,1612
"(45, 20, 2)",1,1668
"(45, 20, 3)",1,1724
"(45, 20, 4)",1,1780
"(45, 20, 5)",1,1836
"(45, 20, 6)",1,1892
"(45, 20, 7)",1,1948
"(45, 20, 8)",1,2004
"(45, 20, 9)",1,2060
"(45, 20, 10)",1,2116
"(45, 21, 1)",1,605
"(45, 21, 2)",1,661
"(45, 21, 3)",1,717
"(45, 21, 4)",1,773
"(45, 21, 5)",1,829
"(45, 21, 6)",1,885
"(45, 21, 7)",1,941
"(45, 21, 8)",1,997
"(45, 21, 9)",1,1053
"(45, 21, 10)",1,1109
"(45, 22, 1)",0,0
"(45, 22, 2)",0,0
"(45, 22, 3)",0,0
"(45, 22, 4)",0,0
"(45, 22, 5)",0,0
"(45, 22, 6)",0,0
"(45, 22, 7)",0,0
"(45, 22, 8)",0,0
"(45, 22, 9)",0,0
"(45, 22, 10)",0,0
"(45, 23, 1)",1,1165
"(45, 23, 2)",1,1221
"(45, 23, 3)",1,1277
"(45, 23, 4)",1,1333
"(45, 23, 5)",1,1389
"(45, 23, 6)",1,1445
"(45, 23, 7)",1,1501
"(45, 23, 8)",1,1557
"(45, 23, 9)",0,0
"(45, 23, 10)",0,0
"(45, 24, 1)",1,45
"(45, 24, 2)",1,101
"(45, 24, 3)",1,157
"(45, 24, 4)",1,213
"(45, 24, 5)",1,269
"(45, 24, 6)",1,325
"(45, 24, 7)",1,381
"(45, 24, 8)",1,437
"(45, 24, 9)",1,493
"(45, 24, 10)",1,549
"(46, 1, 1)",1,8441
"(46, 1, 2)",1,8497
"(46, 1, 3)",1,8553
"(46, 1, 4)",1,8609
"(46, 1, 5)",1,8665
"(46, 1, 6)",1,8721
"(46, 1, 7)",1,8777
"(46, 1, 8)",1,8833
"(46, 1, 9)",1,8889
"(46, 1, 10)",1,8945
"(46, 2, 1)",0,0
"(46, 2, 2)",0,0
"(46, 2, 3)",0,0
"(46, 2, 4)",0,0
"(46, 2, 5)",0,0
"(46, 2, 6)",0,0
"(46, 2, 7)",0,0
"(46, 2, 8)",0,0
"(46, 2, 9)",0,0
"(46, 2, 10)",0,0
"(46, 3, 1)",1,9001
"(46, 3, 2)",1,9057
"(46, 3, 3)",1,9113
"(46, 3, 4)",1,9169
"(46, 3, 5)",1,9225
"(46, 3, 6)",1,9281
"(46, 3, 7)",1,9337
"(46, 3, 8)",1,9393
"(46, 3, 9)",0,0
"(46, 3, 10)",0,0
"(46, 4, 1)",1,7881
"(46, 4, 2)",1,7937
"(46, 4, 3)",1,7993
"(46, 4, 4)",1,8049
"(46, 4, 5)",1,8105
"(46, 4, 6)",1,8161
"(46, 4, 7)",1,8217
"(46, 4, 8)",1,8273
"(46, 4, 9)",1,8329
"(46, 4, 10)",1,8385
"(46, 5, 1)",1,6874
"(46, 5, 2)",1,6930
"(46, 5, 3)",1,6986
"(46, 5, 4)",1,7042
"(46, 5, 5)",1,7098
"(46, 5, 6)",1,7154
"(46, 5, 7)",1,7210
"(46, 5, 8)",1,7266
"(46, 5, 9)",1,7322
"(46, 5, 10)",1,7378
"(46, 6, 1)",0,0
"(46, 6, 2)",0,0
"(46, 6, 3)",0,0
"(46, 6, 4)",0,0
"(46, 6, 5)",0,0
"(46, 6, 6)",0,0
"(46, 6, 7)",0,0
"(46, 6, 8)",0,0
"(46, 6, 9)",0,0
"(46, 6, 10)",0,0
"(46, 7, 1)",1,7434
"(46, 7, 2)",1,7490
"(46, 7, 3)",1,7546
"(46, 7, 4)",1,7602
"(46, 7, 5)",1,7658
"(46, 7, 6)",1,7714
"(46, 7, 7)",1,7770
"(46, 7, 8)",1,7826
"(46, 7, 9)",0,0
"(46, 7, 10)",0,0
"(46, 8, 1)",1,6314
"(46, 8, 2)",1,6370
"(46, 8, 3)",1,6426
"(46, 8, 4)",1,6482
"(46, 8, 5)",1,6538
"(46, 8, 6)",1,6594
"(46, 8, 7)",1,6650
"(46, 8, 8)",1,6706
"(46, 8, 9)",1,6762
"(46, 8, 10)",1,6818
"(46, 9, 1)",1,5307
"(46, 9, 2)",1,5363
"(46, 9, 3)",1,5419
"(46, 9, 4)",1,5475
"(46, 9, 5)",1,5531
"(46, 9, 6)",1,5587
"(46, 9, 7)",1,5643
"(46, 9, 8)",1,5699
"(46, 9, 9)",1,5755
"(46, 9, 10)",1,5811
"(46, 10, 1)",0,0
"(46, 10, 2)",0,0
"(46, 10, 3)",0,0
"(46, 10, 4)",0,0
"(46, 10, 5)",0,0
"(46, 10, 6)",0,0
"(46, 10, 7)",0,0
"(46, 10, 8)",0,0
"(46, 10, 9)",0,0
"(46, 10, 10)",0,0
"(46, 11, 1)",1,5867
"(46, 11, 2)",1,5923
"(46, 11, 3)",1,5979
"(46, 11, 4)",1,6035
"(46, 11, 5)",1,6091
"(46, 11, 6)",1,6147
"(46, 11, 7)",1,6203
"(46, 11, 8)",1,6259
"(46, 11, 9)",0,0
"(46, 11, 10)",0,0
"(46, 12, 1)",1,4747
"(46, 12, 2)",1,4803
"(46, 12, 3)",1,4859
"(46, 12, 4)",1,4915
"(46, 12, 5)",1,4971
"(46, 12, 6)",1,5027
"(46, 12, 7)",1,5083
"(46, 12, 8)",1,5139
"(46, 12, 9)",1,5195
"(46, 12, 10)",1,5251
"(46, 13, 1)",1,3740
"(46, 13, 2)",1,3796
"(46, 13, 3)",1,3852
"(46, 13, 4)",1,3908
"(46, 13, 5)",1,3964
"(46, 13, 6)",1,4020
"(46, 13, 7)",1,4076
"(46, 13, 8)",1,4132
"(46, 13, 9)",1,4188
"(46, 13, 10)",1,4244
